MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
16815,42,516,520,2,534,534,534,1,42,0,Success,1
16816,48,644,648,2,660,660,660,1,48,0,Success,3
16817,31,784,784,1,799,799,799,1,31,0,Success,0
16818,7,635,635,1,643,643,643,1,7,1,Success,7
16819,19,409,409,1,418,418,418,1,19,2,Success,10
16820,15,572,576,2,585,585,585,1,15,1,Success,5
16821,49,221,225,2,236,236,236,1,49,0,Success,3
16822,38,592,592,1,607,607,607,1,38,0,Success,0
16823,47,436,553,14,454,561,561,7,47,0,Success,14
16824,37,554,554,1,562,562,562,1,37,1,Success,17
16825,18,361,361,1,369,369,369,1,18,2,Success,9
16826,5,613,617,2,628,628,628,1,5,0,Success,12
16827,40,350,354,2,365,365,365,1,40,1,Success,6
16828,25,668,672,2,681,681,681,1,25,0,Success,1
16829,36,165,169,2,183,183,183,1,36,0,Success,0
16830,23,382,435,10,399,447,447,3,23,1,Success,19
16831,44,454,458,2,468,468,468,1,44,2,Success,11
16832,28,553,587,4,566,592,592,3,28,2,Success,23
16833,47,690,690,1,701,701,701,1,47,1,Success,6
16834,13,706,720,3,714,728,728,2,13,0,Success,0
16835,39,559,563,2,573,573,573,1,39,1,Success,6
16836,46,629,633,2,646,646,646,1,46,1,Success,5
16837,13,613,617,2,626,626,626,1,13,1,Success,6
16838,48,450,450,1,457,457,457,1,48,2,Success,22
16839,12,400,400,1,411,411,411,1,12,0,Success,3
16840,16,949,953,2,960,960,960,1,16,0,Success,0
16841,18,710,714,2,721,721,721,1,18,0,Success,1
16842,11,182,186,2,196,196,196,1,11,0,Success,4
16843,41,317,321,2,333,333,333,1,41,2,Success,10
16844,36,577,577,1,591,591,591,1,36,1,Success,4
16845,50,338,355,3,349,361,361,2,50,1,Success,18
16846,46,591,602,3,600,614,614,2,46,2,Success,9
16847,29,646,665,4,659,677,677,2,29,0,Success,2
16848,50,248,248,1,262,262,262,1,50,0,Success,1
16849,9,302,306,2,312,312,312,1,9,2,Success,8
16850,43,303,329,5,313,342,342,3,43,1,Success,5
16851,36,399,403,2,408,408,408,1,36,2,Success,23
16852,35,510,514,2,521,521,521,1,35,0,Success,14
16853,39,742,746,2,758,758,758,1,39,0,Success,1
16854,1,534,569,6,547,578,578,3,1,1,Success,6
16855,36,550,569,4,563,581,581,2,36,1,Success,6
16856,24,643,658,3,652,664,664,2,24,1,Success,4
16857,8,760,760,1,769,769,769,1,8,0,Success,1
16858,11,360,473,12,369,484,484,4,11,0,Success,12
16859,30,265,265,1,277,277,277,1,30,1,Success,6
16860,15,631,635,2,646,646,646,1,15,1,Success,18
16861,50,288,288,1,302,302,302,1,50,0,Success,1
16862,24,265,265,1,272,272,272,1,24,2,Success,8
16863,50,886,890,2,903,903,903,1,50,0,Success,0
16864,46,304,304,1,319,319,319,1,46,1,Success,4
16865,28,541,545,2,559,559,559,1,28,2,Success,8
16866,31,245,249,2,263,263,263,1,31,1,Success,4
16867,44,86,90,2,102,102,102,1,44,0,Success,1
16868,43,491,546,12,532,553,553,3,43,0,Success,14
16869,10,682,682,1,692,692,692,1,10,0,Success,4
16870,24,131,131,1,140,140,140,1,24,0,Success,4
16871,31,168,168,1,182,182,182,1,31,0,Success,1
16872,14,501,505,2,515,515,515,1,14,1,Success,7
16873,8,571,602,7,596,614,614,2,8,1,Success,18
16874,27,330,330,1,338,338,338,1,27,0,Success,13
16875,32,527,544,4,538,558,558,2,32,0,Success,1
16876,33,52,56,2,71,71,71,1,33,0,Success,0
16877,30,580,584,2,599,599,599,1,30,0,Success,0
16878,44,446,458,3,456,467,467,2,44,0,Success,12
16879,40,678,682,2,695,695,695,1,40,1,Success,4
16880,21,359,363,2,372,372,372,1,21,1,Success,16
16881,37,423,435,3,433,442,442,2,37,0,Success,13
16882,27,500,504,2,518,518,518,1,27,1,Success,5
16883,40,569,569,1,582,582,582,1,40,1,Success,5
16884,43,424,544,11,439,557,557,5,43,0,Success,2
16885,25,200,200,1,208,208,208,1,25,0,Success,0
16886,43,355,355,1,363,363,363,1,43,2,Success,20
16887,39,551,555,2,560,560,560,1,39,2,Success,23
16888,6,487,507,6,518,518,518,1,6,1,Success,18
16889,1,511,562,8,524,572,572,4,1,1,Success,16
16890,43,424,440,2,438,455,455,2,43,2,Success,8
16891,11,375,458,12,450,470,470,3,11,2,Success,22
16892,46,296,296,1,310,310,310,1,46,0,Success,1
16893,45,445,449,2,458,458,458,1,45,0,Success,13
16894,6,310,314,2,321,321,321,1,6,1,Success,5
16895,32,338,338,1,348,348,348,1,32,1,Success,7
16896,19,487,521,5,503,528,528,3,19,2,Success,8
16897,44,326,330,2,340,340,340,1,44,2,Success,11
16898,13,201,201,1,211,211,211,1,13,0,Success,3
16899,50,199,203,2,215,215,215,1,50,2,Success,8
16900,18,895,899,2,904,904,904,1,18,0,Success,0
16901,18,824,824,1,834,834,834,1,18,0,Success,2
16902,40,324,328,2,343,343,343,1,40,0,Success,0
16903,31,683,683,1,693,693,693,1,31,2,Success,10
16904,45,528,528,1,540,540,540,1,45,0,Success,3
16905,4,194,194,1,201,201,201,1,4,1,Success,5
16906,10,270,274,2,283,283,283,1,10,1,Success,7
16907,2,714,714,1,723,723,723,1,2,2,Success,11
16908,3,383,448,12,397,456,456,4,3,0,Success,0
16909,47,522,554,5,531,561,561,3,47,2,Success,22
16910,16,595,609,2,607,618,618,2,16,1,Success,6
16911,49,599,603,2,613,613,613,1,49,2,Success,10
16912,15,486,577,12,500,587,587,6,15,2,Success,11
16913,28,443,443,1,452,452,452,1,28,2,Success,11
16914,19,582,586,2,594,594,594,1,19,2,Success,10
16915,5,405,626,11,421,635,635,3,5,2,Success,11
16916,13,393,393,1,400,400,400,1,13,1,Success,4
16917,38,312,312,1,325,325,325,1,38,0,Success,2
16918,25,589,593,2,601,601,601,1,25,1,Success,5
16919,12,476,480,2,489,489,489,1,12,0,Success,1
16920,14,145,145,1,153,153,153,1,14,0,Success,1
16921,18,519,539,4,533,544,544,2,18,2,Success,8
16922,36,690,690,1,703,703,703,1,36,2,Success,8
16923,32,249,249,1,262,262,262,1,32,1,Success,5
16924,47,550,554,2,560,560,560,1,47,2,Success,23
16925,44,275,289,3,283,302,302,2,44,1,Success,5
16926,36,317,321,2,334,334,334,1,36,2,Success,9
16927,3,696,696,1,704,704,704,1,3,0,Success,0
16928,44,81,81,1,92,92,92,1,44,0,Success,3
16929,10,390,394,2,407,407,407,1,10,0,Success,15
16930,45,487,515,8,521,521,521,1,45,0,Success,14
16931,25,483,483,1,494,494,494,1,25,1,Success,18
16932,11,361,361,1,372,372,372,1,11,0,Success,12
16933,18,874,874,1,880,880,880,1,18,0,Success,0
16934,22,595,595,1,604,604,604,1,22,2,Success,20
16935,48,682,682,1,693,693,693,1,48,0,Success,2
16936,17,513,513,1,527,527,527,1,17,0,Success,15
16937,22,430,449,3,447,459,459,2,22,0,Success,3
16938,37,179,179,1,191,191,191,1,37,2,Success,8
16939,10,301,305,2,313,313,313,1,10,2,Success,9
16940,41,414,464,10,425,478,478,4,41,1,Success,5
16941,33,741,745,2,757,757,757,1,33,0,Success,2
16942,25,214,218,2,226,226,226,1,25,0,Success,2
16943,18,322,322,1,334,334,334,1,18,0,Success,14
16944,5,208,208,1,217,217,217,1,5,0,Success,1
16945,42,220,224,2,239,239,239,1,42,0,Success,0
16946,13,524,528,2,538,538,538,1,13,0,Success,2
16947,7,528,554,4,537,565,565,3,7,0,Success,13
16948,4,262,266,2,274,274,274,1,4,1,Success,6
16949,47,489,489,1,499,499,499,1,47,0,Success,12
16950,8,650,650,1,659,659,659,1,8,2,Success,11
16951,43,176,176,1,191,191,191,1,43,0,Success,0
16952,19,244,248,2,256,256,256,1,19,0,Success,0
16953,21,204,208,2,218,218,218,1,21,0,Success,2
16954,26,466,466,1,477,477,477,1,26,1,Success,6
16955,47,609,609,1,621,621,621,1,47,0,Success,2
16956,35,451,465,3,459,476,476,2,35,2,Success,11
16957,20,611,611,1,616,616,616,1,20,2,Success,8
16958,28,493,497,2,511,511,511,1,28,1,Success,4
16959,39,593,593,1,605,605,605,1,39,2,Success,10
16960,13,460,464,2,475,475,475,1,13,0,Success,3
16961,49,597,601,2,613,613,613,1,49,0,Success,2
16962,11,689,689,1,697,697,697,1,11,0,Success,1
16963,35,350,418,9,363,424,424,5,35,0,Success,15
16964,25,548,552,2,560,560,560,1,25,0,Success,0
16965,36,311,315,2,325,325,325,1,36,2,Success,10
16966,32,585,585,1,597,597,597,1,32,0,Success,2
16967,7,482,482,1,494,494,494,1,7,2,Success,22
16968,14,237,241,2,249,249,249,1,14,0,Success,1
16969,6,473,507,6,481,519,519,3,6,1,Success,19
16970,2,440,440,1,449,449,449,1,2,0,Success,1
16971,20,188,192,2,200,200,200,1,20,0,Success,0
16972,20,254,258,2,267,267,267,1,20,1,Success,7
16973,44,656,656,1,670,670,670,1,44,0,Success,1
16974,38,559,576,4,570,590,590,2,38,0,Success,1
16975,27,522,537,2,535,545,545,2,27,0,Success,14
16976,30,85,89,2,102,102,102,1,30,0,Success,1
16977,3,661,665,2,672,672,672,1,3,0,Success,0
16978,20,508,512,2,523,523,523,1,20,0,Success,3
16979,9,612,616,2,625,625,625,1,9,0,Success,1
16980,7,804,808,2,816,816,816,1,7,0,Success,0
16981,35,532,536,2,550,550,550,1,35,0,Success,1
16982,2,277,281,2,290,290,290,1,2,0,Success,2
16983,45,430,434,2,441,441,441,1,45,2,Success,22
16984,32,173,177,2,190,190,190,1,32,0,Success,1
16985,2,683,683,1,690,690,690,1,2,1,Success,6
16986,48,559,570,3,568,582,582,2,48,2,Success,9
16987,26,669,673,2,687,687,687,1,26,1,Success,4
16988,19,393,425,5,403,434,434,3,19,2,Success,10
16989,33,393,393,1,403,403,403,1,33,0,Success,12
16990,13,437,441,2,452,452,452,1,13,0,Success,12
16991,6,503,507,2,516,516,516,1,6,2,Success,20
16992,19,450,491,7,460,500,500,3,19,2,Success,20
16993,45,153,153,1,165,165,165,1,45,0,Success,2
16994,11,378,627,15,391,635,635,9,11,2,Success,11
16995,5,266,266,1,275,275,275,1,5,1,Success,7
16996,48,468,472,2,487,487,487,1,48,0,Success,0
16997,47,459,658,15,552,671,671,6,47,1,Success,4
16998,29,307,307,1,312,312,312,1,29,0,Success,15
16999,21,299,299,1,309,309,309,1,21,1,Success,17
17000,25,531,592,8,541,600,600,5,25,0,Success,0
17001,11,588,592,2,602,602,602,1,11,0,Success,2
17002,29,414,418,2,427,427,427,1,29,2,Success,20
17003,48,916,920,2,935,935,935,1,48,0,Success,0
17004,20,49,49,1,56,56,56,1,20,0,Success,0
17005,2,277,281,2,291,291,291,1,2,0,Success,3
17006,35,602,616,3,610,631,631,2,35,0,Success,0
17007,41,111,115,2,124,124,124,1,41,0,Success,3
17008,30,453,457,2,469,469,469,1,30,1,Success,6
17009,42,377,392,2,390,404,404,2,42,0,Success,3
17010,46,323,330,2,328,339,339,2,46,1,Success,16
17011,43,348,352,2,367,367,367,1,43,0,Success,0
17012,44,467,467,1,472,472,472,1,44,0,Success,15
17013,44,402,402,1,414,414,414,1,44,2,Success,9
17014,35,272,272,1,286,286,286,1,35,0,Success,1
17015,29,841,841,1,855,855,855,1,29,0,Success,0
17016,23,647,664,4,658,673,673,2,23,0,Success,1
17017,45,129,129,1,142,142,142,1,45,0,Success,1
17018,18,749,753,2,762,762,762,1,18,0,Success,2
17019,26,133,137,2,150,150,150,1,26,0,Success,1
17020,50,502,506,2,519,519,519,1,50,2,Success,8
17021,14,400,400,1,410,410,410,1,14,0,Success,2
17022,39,694,698,2,711,711,711,1,39,1,Success,4
17023,6,595,610,3,604,616,616,2,6,2,Success,8
17024,17,264,264,1,272,272,272,1,17,1,Success,4
17025,32,494,498,2,506,506,506,1,32,0,Success,13
17026,48,606,610,2,617,617,617,1,48,0,Success,14
17027,11,285,289,2,298,298,298,1,11,1,Success,6
17028,11,767,771,2,777,777,777,1,11,0,Success,1
17029,13,150,154,2,160,160,160,1,13,1,Success,4
17030,23,93,97,2,105,105,105,1,23,0,Success,1
17031,7,516,520,2,529,529,529,1,7,0,Success,1
17032,15,873,873,1,880,880,880,1,15,0,Success,0
17033,4,411,544,14,467,553,553,5,4,0,Success,1
17034,26,187,187,1,196,196,196,1,26,1,Success,7
17035,25,547,560,2,558,570,570,2,25,0,Success,2
17036,10,57,57,1,65,65,65,1,10,0,Success,1
17037,6,169,169,1,177,177,177,1,6,0,Success,1
17038,11,251,251,1,260,260,260,1,11,2,Success,20
17039,50,705,705,1,714,714,714,1,50,0,Success,5
17040,35,138,138,1,149,149,149,1,35,0,Success,2
17041,38,220,224,2,238,238,238,1,38,0,Success,1
17042,34,396,400,2,413,413,413,1,34,0,Success,2
17043,47,662,681,4,675,692,692,2,47,0,Success,3
17044,1,331,346,3,340,358,358,2,1,0,Success,14
17045,33,288,288,1,302,302,302,1,33,0,Success,1
17046,32,135,139,2,149,149,149,1,32,0,Success,2
17047,45,268,272,2,287,287,287,1,45,0,Success,0
17048,31,548,552,2,564,564,564,1,31,0,Success,3
17049,17,306,306,1,314,314,314,1,17,2,Success,10
17050,50,77,81,2,95,95,95,1,50,0,Success,0
17051,13,145,145,1,152,152,152,1,13,0,Success,0
17052,49,117,121,2,134,134,134,1,49,0,Success,1
17053,14,530,579,7,540,587,587,4,14,2,Success,11
17054,1,458,458,1,471,471,471,1,1,1,Success,19
17055,8,300,304,2,313,313,313,1,8,0,Success,1
17056,2,561,578,3,572,586,586,2,2,2,Success,10
17057,33,97,97,1,111,111,111,1,33,0,Success,0
17058,16,257,257,1,267,267,267,1,16,0,Success,3
17059,48,511,529,4,523,542,542,2,48,2,Success,9
17060,1,388,392,2,400,400,400,1,1,0,Success,0
17061,17,296,296,1,306,306,306,1,17,0,Success,2
17062,5,475,721,13,521,729,729,4,5,1,Success,5
17063,28,395,408,3,402,420,420,2,28,0,Success,3
17064,36,505,505,1,516,516,516,1,36,1,Success,7
17065,14,657,657,1,667,667,667,1,14,0,Success,3
17066,35,577,577,1,588,588,588,1,35,0,Success,3
17067,8,267,267,1,273,273,273,1,8,2,Success,9
17068,19,554,569,2,567,579,579,2,19,2,Success,11
17069,1,770,770,1,776,776,776,1,1,0,Success,0
17070,30,396,400,2,412,412,412,1,30,0,Success,3
17071,40,555,555,1,562,562,562,1,40,2,Success,21
17072,22,536,536,1,545,545,545,1,22,0,Success,1
17073,31,380,384,2,398,398,398,1,31,0,Success,1
17074,6,304,304,1,313,313,313,1,6,0,Success,1
17075,6,314,314,1,322,322,322,1,6,1,Success,6
17076,5,782,786,2,792,792,792,1,5,0,Success,0
17077,17,580,584,2,593,593,593,1,17,0,Success,1
17078,33,508,512,2,524,524,524,1,33,0,Success,3
17079,47,419,562,11,560,569,569,2,47,1,Success,18
17080,24,606,610,2,617,617,617,1,24,1,Success,5
17081,42,342,346,2,355,355,355,1,42,0,Success,12
17082,46,828,832,2,845,845,845,1,46,0,Success,2
17083,33,667,667,1,677,677,677,1,33,2,Success,10
17084,1,639,643,2,648,648,648,1,1,2,Success,8
17085,33,395,403,3,410,410,410,1,33,2,Success,21
17086,9,106,106,1,112,112,112,1,9,0,Success,0
17087,23,488,504,3,498,514,514,2,23,0,Success,2
17088,41,460,464,2,477,477,477,1,41,1,Success,6
17089,37,412,432,3,430,446,446,2,37,0,Success,1
17090,50,556,560,2,574,574,574,1,50,0,Success,1
17091,16,700,704,2,712,712,712,1,16,0,Success,0
17092,47,177,177,1,188,188,188,1,47,0,Success,3
17093,44,235,235,1,241,241,241,1,44,0,Success,14
17094,15,376,376,1,384,384,384,1,15,1,Success,4
17095,43,534,555,4,549,560,560,2,43,0,Success,15
17096,34,379,400,4,385,412,412,3,34,0,Success,3
17097,45,276,280,2,294,294,294,1,45,0,Success,1
17098,42,338,352,3,346,366,366,2,42,0,Success,1
17099,23,384,384,1,392,392,392,1,23,1,Success,4
17100,28,348,352,2,367,367,367,1,28,0,Success,0
17101,38,648,648,1,662,662,662,1,38,0,Success,1
17102,34,178,178,1,189,189,189,1,34,0,Success,2
17103,5,400,712,16,409,722,722,8,5,0,Success,2
17104,19,715,715,1,723,723,723,1,19,0,Success,3
17105,22,446,450,2,457,457,457,1,22,2,Success,9
17106,19,254,258,2,266,266,266,1,19,2,Success,10
17107,49,408,408,1,420,420,420,1,49,0,Success,3
17108,36,715,715,1,725,725,725,1,36,0,Success,2
17109,24,327,362,6,341,370,370,3,24,2,Success,10
17110,28,626,626,1,636,636,636,1,28,2,Success,11
17111,24,662,666,2,673,673,673,1,24,0,Success,1
17112,10,350,354,2,365,365,365,1,10,1,Success,17
17113,9,639,643,2,651,651,651,1,9,2,Success,11
17114,49,315,329,3,323,343,343,2,49,2,Success,8
17115,19,542,560,3,558,570,570,2,19,0,Success,2
17116,40,170,170,1,181,181,181,1,40,1,Success,6
17117,48,324,328,2,340,340,340,1,48,0,Success,3
17118,27,456,456,1,471,471,471,1,27,0,Success,0
17119,44,299,299,1,305,305,305,1,44,1,Success,18
17120,27,787,787,1,796,796,796,1,27,0,Success,3
17121,40,307,320,3,314,333,333,2,40,0,Success,2
17122,11,218,218,1,224,224,224,1,11,1,Success,4
17123,31,434,450,3,444,457,457,2,31,0,Success,14
17124,20,432,432,1,440,440,440,1,20,0,Success,0
17125,14,209,209,1,217,217,217,1,14,1,Success,5
17126,26,444,448,2,461,461,461,1,26,0,Success,2
17127,7,348,385,6,361,395,395,3,7,2,Success,11
17128,30,747,747,1,756,756,756,1,30,0,Success,3
17129,1,434,449,2,447,457,457,2,1,2,Success,9
17130,21,539,584,6,549,594,594,4,21,0,Success,2
17131,30,480,480,1,494,494,494,1,30,0,Success,1
17132,32,387,394,2,392,406,406,2,32,2,Success,9
17133,17,228,232,2,240,240,240,1,17,0,Success,0
17134,1,303,336,5,317,345,345,3,1,0,Success,1
17135,24,507,520,2,518,528,528,2,24,0,Success,0
17136,45,157,161,2,175,175,175,1,45,0,Success,0
17137,6,530,544,2,542,553,553,2,6,0,Success,1
17138,43,664,664,1,678,678,678,1,43,0,Success,1
17139,21,464,464,1,475,475,475,1,21,0,Success,3
17140,49,200,200,1,215,215,215,1,49,0,Success,0
17141,45,350,370,4,364,376,376,2,45,1,Success,19
17142,3,213,217,2,226,226,226,1,3,1,Success,6
17143,50,172,176,2,191,191,191,1,50,0,Success,0
17144,2,446,450,2,460,460,460,1,2,2,Success,20
17145,47,371,371,1,376,376,376,1,47,2,Success,23
17146,23,443,443,1,454,454,454,1,23,1,Success,18
17147,27,601,601,1,615,615,615,1,27,1,Success,4
17148,47,86,90,2,101,101,101,1,47,0,Success,2
17149,31,340,344,2,357,357,357,1,31,0,Success,2
17150,43,337,337,1,350,350,350,1,43,2,Success,9
17151,50,176,176,1,190,190,190,1,50,0,Success,1
17152,25,343,360,3,358,369,369,2,25,0,Success,1
17153,21,427,427,1,439,439,439,1,21,0,Success,15
17154,45,225,225,1,236,236,236,1,45,0,Success,3
17155,50,246,250,2,261,261,261,1,50,1,Success,6
17156,12,704,704,1,712,712,712,1,12,0,Success,0
17157,6,687,691,2,697,697,697,1,6,1,Success,5
17158,26,717,721,2,734,734,734,1,26,0,Success,1
17159,15,608,608,1,619,619,619,1,15,0,Success,3
17160,14,169,169,1,177,177,177,1,14,0,Success,1
17161,11,595,595,1,604,604,604,1,11,0,Success,12
17162,40,308,312,2,325,325,325,1,40,0,Success,2
17163,9,237,241,2,248,248,248,1,9,0,Success,0
17164,28,244,248,2,260,260,260,1,28,0,Success,3
17165,18,419,433,2,431,442,442,2,18,2,Success,10
17166,23,849,849,1,856,856,856,1,23,0,Success,0
17167,47,515,642,11,640,650,650,2,47,0,Success,13
17168,49,396,418,4,412,426,426,2,49,1,Success,17
17169,7,804,808,2,817,817,817,1,7,0,Success,1
17170,14,381,385,2,393,393,393,1,14,2,Success,9
17171,1,666,666,1,672,672,672,1,1,2,Success,8
17172,45,642,642,1,650,650,650,1,45,0,Success,13
17173,48,675,675,1,681,681,681,1,48,0,Success,6
17174,34,560,560,1,575,575,575,1,34,0,Success,0
17175,7,343,355,4,366,366,366,1,7,1,Success,18
17176,7,521,521,1,529,529,529,1,7,2,Success,9
17177,19,351,386,6,365,396,396,3,19,0,Success,12
17178,29,528,544,2,542,556,556,2,29,0,Success,3
17179,46,476,480,2,495,495,495,1,46,0,Success,0
17180,8,490,506,3,500,518,518,2,8,2,Success,22
17181,17,873,873,1,880,880,880,1,17,0,Success,0
17182,35,248,248,1,262,262,262,1,35,0,Success,1
17183,12,527,547,6,556,556,556,1,12,2,Success,20
17184,27,163,163,1,173,173,173,1,27,2,Success,10
17185,49,297,297,1,311,311,311,1,49,1,Success,4
17186,32,686,705,4,699,719,719,2,32,0,Success,0
17187,49,522,530,3,537,537,537,1,49,1,Success,18
17188,22,875,875,1,880,880,880,1,22,0,Success,0
17189,9,557,561,2,571,571,571,1,9,0,Success,3
17190,18,321,337,3,331,345,345,2,18,1,Success,5
17191,46,336,354,3,348,365,365,2,46,2,Success,10
17192,39,427,427,1,435,435,435,1,39,2,Success,20
17193,48,757,761,2,774,774,774,1,48,0,Success,1
17194,38,443,459,5,465,465,465,1,38,2,Success,22
17195,46,437,441,2,454,454,454,1,46,2,Success,9
17196,41,288,288,1,302,302,302,1,41,0,Success,1
17197,12,214,218,2,224,224,224,1,12,0,Success,0
17198,38,144,144,1,159,159,159,1,38,1,Success,4
17199,24,393,393,1,403,403,403,1,24,1,Success,7
17200,30,441,441,1,450,450,450,1,30,0,Success,13
17201,10,354,368,2,366,377,377,2,10,0,Success,1
17202,34,80,80,1,95,95,95,1,34,0,Success,0
17203,26,615,619,2,630,630,630,1,26,2,Success,9
17204,23,280,280,1,288,288,288,1,23,1,Success,4
17205,27,354,354,1,361,361,361,1,27,0,Success,14
17206,3,647,651,2,656,656,656,1,3,2,Success,8
17207,8,520,536,3,530,546,546,2,8,1,Success,6
17208,1,189,193,2,201,201,201,1,1,0,Success,1
17209,27,191,195,2,205,205,205,1,27,1,Success,6
17210,11,838,842,2,849,849,849,1,11,0,Success,1
17211,6,520,520,1,529,529,529,1,6,0,Success,1
17212,33,376,376,1,388,388,388,1,33,0,Success,3
17213,46,241,241,1,255,255,255,1,46,1,Success,4
17214,9,552,562,2,560,568,568,2,9,2,Success,8
17215,47,385,385,1,397,397,397,1,47,1,Success,6
17216,30,459,459,1,467,467,467,1,30,1,Success,16
17217,8,387,387,1,399,399,399,1,8,2,Success,23
17218,28,659,659,1,669,669,669,1,28,2,Success,10
17219,19,226,226,1,235,235,235,1,19,1,Success,7
17220,8,706,706,1,713,713,713,1,8,2,Success,9
17221,7,275,275,1,283,283,283,1,7,2,Success,11
17222,38,187,187,1,199,199,199,1,38,2,Success,8
17223,36,490,490,1,496,496,496,1,36,0,Success,15
17224,44,214,218,2,229,229,229,1,44,1,Success,6
17225,14,572,576,2,584,584,584,1,14,0,Success,0
17226,13,375,393,3,391,401,401,2,13,1,Success,5
17227,42,393,595,13,407,601,601,7,42,1,Success,18
17228,34,650,650,1,663,663,663,1,34,1,Success,4
17229,34,454,458,2,465,465,465,1,34,1,Success,18
17230,24,738,738,1,746,746,746,1,24,0,Success,2
17231,12,443,530,13,503,541,541,4,12,1,Success,17
17232,49,576,594,3,588,604,604,2,49,1,Success,7
17233,30,549,553,2,564,564,564,1,30,0,Success,3
17234,7,284,288,2,297,297,297,1,7,0,Success,1
17235,49,55,59,2,71,71,71,1,49,0,Success,0
17236,32,483,496,3,490,511,511,2,32,1,Success,4
17237,43,424,488,11,437,500,500,3,43,0,Success,3
17238,14,344,344,1,352,352,352,1,14,0,Success,0
17239,22,564,568,2,579,579,579,1,22,0,Success,3
17240,22,161,161,1,170,170,170,1,22,0,Success,2
17241,42,619,619,1,630,630,630,1,42,2,Success,9
17242,12,664,664,1,673,673,673,1,12,0,Success,1
17243,35,601,601,1,614,614,614,1,35,1,Success,5
17244,21,329,329,1,339,339,339,1,21,1,Success,7
17245,47,183,187,2,197,197,197,1,47,2,Success,10
17246,21,428,432,2,442,442,442,1,21,0,Success,2
17247,12,244,248,2,256,256,256,1,12,0,Success,0
17248,20,352,352,1,361,361,361,1,20,0,Success,1
17249,43,667,667,1,677,677,677,1,43,2,Success,10
17250,45,553,570,3,564,582,582,2,45,2,Success,9
17251,46,493,497,2,508,508,508,1,46,1,Success,7
17252,19,419,585,14,513,592,592,5,19,1,Success,4
17253,50,313,313,1,324,324,324,1,50,2,Success,11
17254,39,455,459,2,467,467,467,1,39,1,Success,16
17255,3,290,290,1,297,297,297,1,3,2,Success,9
17256,12,543,547,2,557,557,557,1,12,2,Success,21
17257,8,746,746,1,755,755,755,1,8,0,Success,3
17258,19,817,817,1,825,825,825,1,19,0,Success,1
17259,6,527,539,4,548,548,548,1,6,2,Success,20
